	zscore	H_statistic	H_pvalue	S0S2_pvalue	S0S3_pvalue	S0S4_pvalue	S0S1_pvalue
Ykt6	1.6987025737762451	23.65093558582906	2.9542506549469917e-05	6.079141457717798e-05	0.00020244902116666084	0.00023884740557804734	1.0
Hist2h3c1	1.7231415510177612	23.64443424353784	2.9634929122156248e-05	1.1889841275995401e-05	6.705693857792044e-05	2.80812522397892e-05	1.0
Tnfrsf9	1.6907566785812378	23.610350600289966	3.0124195868955805e-05	0.0011860129815392335	0.000587078740474557	0.00021674729830532046	1.0
Lbp	1.6931592226028442	23.569647730277875	3.0719039306484664e-05	0.0005034269417011156	0.002436265294083121	0.0027032749332060214	1.0
Haus4	1.6998525857925415	23.519182580589657	3.147283094541367e-05	0.000296528265604794	0.0020041025740641944	0.0020041025740641944	1.0
Dot1l	1.623785376548767	23.517438493438426	3.1499209140527926e-05	0.0020105461474927817	0.00010362942888586756	0.0003609182081050343	1.0
Tmem18	1.7235478162765503	23.487753881849738	3.195156381080348e-05	1.805154457679135e-05	0.000266188315105742	7.483005030721163e-05	1.0
Atf4	1.6830031871795654	23.443452335824944	3.2638730252318706e-05	1.8961566501677234e-05	1.8961566501677234e-05	1.8961566501677234e-05	1.0
Pebp4	1.7276124954223633	23.34780244534451	3.4173007083799706e-05	9.124278449509563e-06	8.8892245212343e-05	1.1887739933988385e-05	1.0
8030442B05Rik	1.7265708446502686	23.328042294822335	3.449881945406817e-05	9.221891094500421e-06	8.958728010237571e-05	1.2026535786322796e-05	1.0
Vbp1	1.7230144739151	23.321018976341986	3.461536659239408e-05	1.8626797822814508e-05	7.221239861055692e-05	1.1120443228024204e-05	1.0
Eif3c	1.7215982675552368	23.31805593728658	3.4664653801276646e-05	9.052481279141796e-06	0.00027090187120473535	1.7045713687581476e-05	1.0
Fam134c	1.6558444499969482	23.262354358367347	3.560431922027047e-05	1.9969467631702727e-05	1.9969467631702727e-05	2.6401955256674652e-05	1.0
Mib1	1.6969883441925049	23.23256238976476	3.6117274169093814e-05	0.00024130534393326607	0.0015075764811375576	0.0015075764811375576	1.0
Tgfb1	1.6553268432617188	23.191259159550544	3.684063366390733e-05	2.7982813884516894e-05	2.573077471627042e-05	5.10649897066655e-05	1.0
Rnaseh1	1.7204523086547852	23.177625651929727	3.708255772494387e-05	2.204557206736571e-05	0.0016149008956451178	1.146497139345233e-05	1.0
Ube2f	1.5471442937850952	23.15518138031126	3.748428041447014e-05	0.0007705482682752186	1.1538716361495194e-05	0.000577855644231685	1.0
Srsf4	1.6908384561538696	23.139562046749052	3.776640212723991e-05	3.770558122232408e-05	9.506498207364705e-05	9.506498207364705e-05	1.0
Cox5a	1.691107988357544	23.134528358117695	3.7857772403135653e-05	0.00036076339909347095	0.0005833110202378669	0.001866041159031061	1.0
Intu	1.7288498878479004	23.106006940239336	3.837966198923571e-05	9.583497200154428e-06	8.761928312551624e-05	9.583497200154428e-06	1.0
B230303O12Rik	1.7282105684280396	23.06095964988792	3.921858685913792e-05	9.784613061743035e-06	8.899149026755815e-05	9.784613061743035e-06	1.0
Mrpl32	1.7267836332321167	22.95864989694724	4.119242298837806e-05	1.511223923606909e-05	3.353059494800723e-05	1.511223923606909e-05	1.0
Tomm34	1.6981757879257202	22.9445877557073	4.1471348535884225e-05	5.6348151506680706e-05	0.00020510329364623135	0.00020510329364623135	1.0
Sms	1.7319847345352173	22.89165904044918	4.2538178547654273e-05	6.354249415894738e-06	0.00034849913356505187	6.354249415894738e-06	1.0
Sap18	1.68448007106781	22.857287056225676	4.324558069723139e-05	0.0006012819788841487	0.0005061076545932726	0.0001368682428177807	1.0
Tnpo1	1.6567745208740234	22.822400188824655	4.39755667967963e-05	0.0010961853766924255	0.0012811483055589444	0.004502421966505617	1.0
Thumpd3	1.7295273542404175	22.780184388569136	4.487534289450083e-05	1.4006011711804924e-05	0.0007684993733139471	1.1077457779840865e-05	1.0
Mea1	1.7122071981430054	22.75359766487117	4.5451395428747955e-05	1.2835017677968766e-05	0.004905050166843404	1.2835017677968766e-05	1.0
Nup214	1.7221770286560059	22.71946791556871	4.620169502805736e-05	2.7671376499376973e-05	0.0003218583527151618	0.00010952311618981085	1.0
Dnaja2	1.6904911994934082	22.709768733025278	4.641716244714507e-05	0.00019293075714783337	0.00011569829044408168	7.378504456912324e-05	1.0
2810405F17Rik	1.730787992477417	22.687576889227728	4.691392807454662e-05	1.1158751446985939e-05	0.00041689736945265115	1.4150400918620126e-05	1.0
Fam104a	1.7261862754821777	22.631187870359103	4.820016022139996e-05	9.296021067247695e-06	0.0016856876191385947	9.296021067247695e-06	1.0
Twistnb	1.6496288776397705	22.616205537474	4.8547775532644236e-05	0.0005410475165391179	0.0004246770720203149	0.003909880418291148	1.0
Nip7	1.659284234046936	22.599587956805635	4.893625375338022e-05	0.0017308062323798865	0.0004399177230745947	0.0003972555094961226	1.0
Senp2	1.7212560176849365	22.5972584912508	4.899095789366439e-05	5.946345826757996e-05	0.0005574983382716892	0.0003366794509487537	1.0
Gm5431	1.6909091472625732	22.565277986399277	4.9748163217368256e-05	0.00045190943405082286	0.0025826156663421238	0.0026656921905181207	1.0
Rpl22l1	1.699026107788086	22.536122828918543	5.044862847051852e-05	7.139051823334677e-05	5.0504571531054386e-05	4.794622190587615e-05	1.0
Nup50	1.6522126197814941	22.522306955655928	5.078398391826969e-05	0.00045514480745125944	0.00045514480745125944	0.003746012686030518	1.0
Heatr1	1.7194103002548218	22.492140831878793	5.1523951532951303e-05	2.242726837132921e-05	0.00027641594255279055	6.796387251835012e-05	1.0
Tmem167b	1.6683158874511719	22.46104840860219	5.229788452644153e-05	0.0004751201928035857	0.0005533377249546836	0.002162137943394761	1.0
Thap11	1.7056635618209839	22.448623990923284	5.261037441011346e-05	0.00040599931164550334	0.0037569026709327186	0.003750238899933364	1.0
B3gat3	1.6648101806640625	22.439899764261025	5.2830910891346204e-05	0.0007168006422782632	0.0007168006422782632	0.003600778336939483	1.0
Hsdl2	1.6877468824386597	22.437561544171736	5.289017423714283e-05	0.0004777861879947559	0.002694761624880034	0.0027787996231153312	1.0
Rpl29	1.6975501775741577	22.422902307081458	5.3263232122219864e-05	0.000820987612618184	0.008699462695912527	0.005464570284503972	1.0
Zbtb43	1.6926989555358887	22.390332706006408	5.4101494250436594e-05	2.822194131109556e-05	2.822194131109556e-05	2.822194131109556e-05	1.0
Trak1	1.7131247520446777	22.34306850715699	5.534139003933997e-05	7.08368384108498e-05	0.001930227071252024	2.3463160145697653e-05	1.0
Rabac1	1.6895354986190796	22.273220396071892	5.7225752678761266e-05	0.00013603454524667132	0.00012385494259046766	0.0006241437773035817	1.0
Tubb4b	1.6976759433746338	22.185504944145233	5.9682930061869664e-05	0.0015653423434836462	0.00029216137928571236	0.00029216137928571236	1.0
Tsn	1.6692222356796265	22.175817270656363	5.996067606980762e-05	2.7259617172702817e-05	0.0063372704289852535	4.751202037725956e-05	1.0
Rev1	1.7270029783248901	22.13288814774478	6.120703352475074e-05	7.917528142291415e-05	0.00013264009469560471	3.0850178864051314e-05	1.0
Ube2q1	1.695570468902588	22.104643624830473	6.204109688790674e-05	9.37005829378451e-05	0.00047064556092622756	0.00047064556092622756	1.0
Gltp	1.5859241485595703	22.092338108848026	6.240801191895756e-05	0.0018637111917492028	2.1329759822258326e-05	0.001480099707571978	1.0
Tnrc6a	1.6953253746032715	22.022933981761966	6.451829057691521e-05	3.0747924483213434e-05	3.0747924483213434e-05	3.0747924483213434e-05	1.0
Tsc1	1.583679437637329	22.00241242933343	6.515577143125562e-05	0.002050177850559493	0.0003182118471663393	0.0003182118471663393	1.0
Galnt6	1.7254338264465332	21.96779719153393	6.624530777127037e-05	1.8407612828438134e-05	0.000192374189588287	2.587586647990789e-05	1.0
Popdc2	1.6875605583190918	21.95407516222496	6.6682223728291e-05	0.00021313346726581714	0.0009181696869614783	0.0009181696869614783	1.0
Prpf40a	1.5918318033218384	21.93963460443161	6.714511826042272e-05	0.00020764478434957096	2.1081502072708743e-05	0.00025001357267131845	1.0
Pdpk1	1.72181236743927	21.8035685225513	7.166698981482334e-05	8.075693739901915e-05	8.075693739901915e-05	5.0920157414594665e-05	1.0
Rfxap	1.7273080348968506	21.78771268073608	7.221327823963836e-05	3.304800861582114e-05	0.0007834632052551596	0.000107256746887331	1.0
2310035C23Rik	1.7150630950927734	21.783115834787612	7.237242962171866e-05	5.5667261147699515e-05	0.00616031005679175	0.00021961022340329805	1.0
Elavl1	1.6868126392364502	21.771412711925645	7.277919239520338e-05	5.002914731715819e-05	5.002914731715819e-05	6.232508520999228e-05	1.0
Chchd1	1.6839689016342163	21.77014293530565	7.282346244737723e-05	0.0011757679596142976	0.0009032277173491075	0.0002803083637357827	1.0
Smap1	1.5400782823562622	21.57504455953638	7.995414584871197e-05	0.00039759335573314494	2.8736367872054607e-05	0.000610447684242952	1.0
Dync1li2	1.7177057266235352	21.540941839893815	8.127012577268164e-05	2.727557428106475e-05	9.87469703933228e-05	3.0138693871566803e-05	1.0
Gtf2a1	1.7001636028289795	21.486636986418457	8.341034975930443e-05	0.0001507802363916828	8.17387842958596e-05	8.17387842958596e-05	1.0
Capn10	1.7255719900131226	21.48461953920673	8.34909323811737e-05	2.7563032117627314e-05	0.00019946861422820243	4.753364039436353e-05	1.0
Rab32	1.634260654449463	21.405536247326292	8.671159116001518e-05	0.0004938624587807281	0.0001048260862910696	0.00015499298119921504	1.0
Eif3k	1.6515536308288574	21.40027652844979	8.693012918655113e-05	0.00027125512720754406	0.00027125512720754406	0.001415947731232152	1.0
Arpc5l	1.7102010250091553	21.393269327257553	8.722212645331678e-05	7.116841609723086e-05	0.0087482670497655	0.00026316926760375795	1.0
Gtf2h5	1.684656023979187	21.367545060781783	8.83024835426041e-05	0.0002345562267723215	0.000507816534108911	0.000797554102624968	1.0
Csde1	1.6225876808166504	21.365317315899066	8.839666815472554e-05	0.0011738336314319742	0.00019056686127848061	0.00482249217829947	1.0
Heatr6	1.6544265747070312	21.299607456075783	9.122020467805171e-05	0.0011794116693411528	0.0011794116693411528	0.00637717672404577	1.0
Snx4	1.6763434410095215	21.272289902865577	9.242030179766631e-05	0.00038816851700229567	0.0006192796182292338	0.001423451647601692	1.0
Zrsr2	1.725014328956604	21.224228413732416	9.45700003190509e-05	0.0002150316320864215	0.0027550572923681045	5.762705125920931e-05	1.0
Tnfrsf26	1.5873847007751465	21.215211103801174	9.497884054322785e-05	0.0006603771987281867	3.2655768534286685e-05	0.0004800780233177033	1.0
Kras	1.5430346727371216	21.192201735580134	9.603006744940457e-05	0.004233250294150134	4.996397750951204e-05	0.005826090144054859	1.0
Col1a1	1.7152422666549683	21.18886654327419	9.618340055106959e-05	0.0002785319317909209	0.0005639499944259971	7.231254592667368e-05	1.0
Fblim1	1.7203689813613892	21.161820961632454	9.743584116771016e-05	0.00016327621974710453	0.00038808810303045974	5.36290035096363e-05	1.0
Mob3c	1.6828042268753052	21.126060615944578	9.911681735412118e-05	3.198151842650254e-05	3.198151842650254e-05	3.198151842650254e-05	1.0
Acsl3	1.7266243696212769	21.06773185703324	0.0001019208506890432	3.843625175069716e-05	0.00019836132267919172	3.088046004101626e-05	1.0
Sco1	1.7266243696212769	21.06773185703324	0.0001019208506890432	3.843625175069716e-05	0.00019836132267919172	3.088046004101626e-05	1.0
Ywhae	1.681740403175354	20.9912723485202	0.0001057164606221285	0.000676913887600822	0.00012290556987660104	0.00021759704501585344	1.0
Lztr1	1.7134346961975098	20.97811191429516	0.00010638382695591825	3.962428795175445e-05	6.383675412408156e-05	3.962428795175445e-05	1.0
E030030I06Rik	1.7174025774002075	20.95575422224704	0.00010752721820407028	8.525008178497612e-05	0.0006460009410764537	0.0003353169047427846	1.0
Dbf4	1.677688479423523	20.84083694325707	0.00011360013728420013	0.0016016335137563446	0.0008216432905567368	0.00045276708754053404	1.0
Gale	1.687416911125183	20.788630798015078	0.00011647069451433066	0.0015818031631923616	0.004605471114348683	0.006011012748475975	1.0
Ift20	1.7299619913101196	20.765960954364502	0.00011773958086193385	3.727157401652462e-05	0.00044056307094772414	3.144111496780071e-05	1.0
Parp11	1.6633610725402832	20.75429451359636	0.00011839793497422947	0.00016207446896408383	6.185878524378666e-05	0.0002749745279146966	1.0
Rpl32	1.7262872457504272	20.729665656076673	0.00011979983861766027	6.037980235183102e-05	0.0011873087383909634	0.00019102074392817245	1.0
Coro1c	1.7016355991363525	20.720490386429265	0.00012032632097415252	0.0001500898664049219	0.00027403910991356296	0.0003294651778019408	1.0
Gramd1b	1.6616816520690918	20.69643623706833	0.00012171752457075044	6.885477149364402e-05	6.392699163155427e-05	6.885477149364402e-05	1.0
Dyrk1a	1.5904165506362915	20.66630039598947	0.0001234830933876971	0.0008827329289243977	3.20674705611636e-05	0.0008827329289243977	1.0
Pcyt1a	1.616986870765686	20.658376880204223	0.00012395152711820522	0.0021644027523969192	0.000301258796858317	0.0005036061313670471	1.0
Med6	1.6743593215942383	20.65781491287828	0.00012398481742134624	7.187586013556237e-05	6.398462569796854e-05	7.187586013556237e-05	1.0
Calr	1.646386742591858	20.655135241850466	0.0001241436805501388	0.00017252929327340587	0.00017252929327340587	0.0003379644463097435	1.0
Uqcr10	1.6157810688018799	20.651205700952932	0.0001243770082619195	0.0001811305565310176	4.409598301708123e-05	0.0001811305565310176	1.0
Bag6	1.6419419050216675	20.61175796074664	0.0001267436601961745	0.0012954477106863437	0.0012954477106863437	0.007069645523737546	1.0
Ube2m	1.6205341815948486	20.59192154189095	0.0001279506268757408	0.00025825587810546046	6.13311713751077e-05	0.00044671812925975625	1.0
Zfp933	1.7162426710128784	20.590687561016672	0.00012802608664286736	0.0006275801753201797	0.0027823229731232966	0.0027823229731232966	1.0
Ino80d	1.720117211341858	20.5880013694697	0.0001281905045021744	0.0001278843444997806	0.0008554291503339204	0.0005447967508071589	1.0
Ubqln1	1.665555477142334	20.581433277240805	0.0001285934138702026	0.00010786905519729303	0.00010786905519729303	0.00023104105722649072	1.0
Ndufb6	1.7279675006866455	20.580960367446956	0.0001286224723963128	2.7689575250719894e-05	0.00013521551539140254	2.7689575250719894e-05	1.0
Yy1	1.7279131412506104	20.560662185851914	0.0001298759012121081	4.170112449348335e-05	0.00027275009902141134	6.092911408623767e-05	1.0
Psmb3	1.698421597480774	20.531269101457873	0.00013171253374444654	0.00022413840689047536	9.735810168402528e-05	9.735810168402528e-05	1.0
Necap2	1.5862536430358887	20.513782471572917	0.00013281743376638975	0.0008275569677138947	0.0002709719080577917	0.0033360087161764915	1.0
Tmed7	1.6698657274246216	20.51112886866727	0.00013298590730675784	0.0003154199162562418	4.3886112354248165e-05	0.0003051218645173646	1.0
Agl	1.6956168413162231	20.499270693187245	0.00013374136988439096	0.004429709051891779	0.0017955852356054155	0.0011109612279015478	1.0
Spcs1	1.729941725730896	20.480101824506562	0.00013497162975811304	2.385020536164585e-05	0.0003359229406363995	2.385020536164585e-05	1.0
Bzw1	1.7163589000701904	20.463008986021666	0.00013607814930557139	0.0005446725004067064	0.0018745655192127487	0.0021364679982649208	1.0
Snapc4	1.7275933027267456	20.45041783925561	0.00013689902056711556	2.7439023184615028e-05	0.00019879641530625987	2.7439023184615028e-05	1.0
Ccnt1	1.553523302078247	20.449227705627962	0.0001369768650753443	0.0021686884812370977	0.0021686884812370977	0.007979201462047855	1.0
Ndrg3	1.7194406986236572	20.427774549217435	0.0001383876588380971	5.329111189333991e-05	0.00014769725163471634	6.907270132104463e-05	1.0
Hnrnpl	1.7054048776626587	20.336895756569774	0.00014452620247146865	0.0008094102555749209	0.006571657566279517	0.00573951613127469	1.0
Mnt	1.6765892505645752	20.32826138377164	0.0001451233395741573	0.00044814291895061244	8.72614266808179e-05	0.0002334954911819208	1.0
Tial1	1.7237021923065186	20.299496200694364	0.0001471304638770338	8.374845915172697e-05	0.0007992950094380633	0.0002617509297724841	1.0
Dram1	1.7033149003982544	20.28806882879156	0.0001479354707308412	6.605583442528702e-05	6.986620004786801e-05	6.605583442528702e-05	1.0
Ammecr1l	1.6054915189743042	20.2502850855677	0.000150628512298235	0.002144818074390163	0.00018929050486811704	0.0006735807043443717	1.0
Ip6k1	1.6533888578414917	20.22747324331325	0.00015227799968728996	0.00033162860209110954	0.00016665310981989445	0.0009948128390451748	1.0
Dnlz	1.7301061153411865	20.218275692441257	0.00015294813523593064	2.7335625414050062e-05	0.0002605205805542804	2.7335625414050062e-05	1.0
Sdhd	1.6623106002807617	20.17474221302896	0.00015616004330222722	0.0007723926071923569	0.0007723926071923569	0.003897068666210206	1.0
Gm4799	1.7230764627456665	20.17282869808671	0.00015630275309854922	6.793474133493008e-05	0.00038682465938186836	0.00014835552583498298	1.0
Snx27	1.6961498260498047	20.17262748878104	0.0001563177668145953	0.00035600283775373033	0.00037050375491133434	0.0008740380826137348	1.0
Ybx1	1.7099199295043945	20.142902075103102	0.0001585516463233397	0.00011065758666218358	0.00027210452487474806	0.00027210452487474806	1.0
Mpc1	1.6877808570861816	20.094429280699867	0.00016226276217909042	0.0004259413301796264	0.0014795373835528416	0.0014795373835528416	1.0
Fam220a	1.6666375398635864	20.071927109000015	0.00016401481035268256	0.00012089440147115364	8.730068753322039e-05	0.00013401761068753087	1.0
Phf23	1.6279816627502441	20.071657243695913	0.00016403593628586645	0.009223931248619283	0.00043100779658307415	0.0024160440632860903	1.0
Fam129b	1.7249640226364136	20.04574507445783	0.00016607709302282449	7.376416533456186e-05	0.0023494803326942273	0.0001949436914848774	1.0
Qrich1	1.7294137477874756	20.008868156424874	0.00016902563356976203	3.0200229273720193e-05	0.002645567037366914	3.0200229273720193e-05	1.0
Ppt2	1.7090599536895752	20.00048896649903	0.00016970283430085514	0.0001376769262105643	0.0002481677085432346	0.0002481677085432346	1.0
Zfp518a	1.6728830337524414	19.969387830734	0.00017224010856864492	0.0003381201695727893	0.0003381201695727893	0.001299232705579866	1.0
Slc35b1	1.679079294204712	19.962521531597393	0.00017280533966369598	0.001639502821554997	0.0035064021493319357	0.0067543315563342796	1.0
Med11	1.621427297592163	19.96214998539168	0.00017283597780692067	0.0010983736935147243	0.0010983736935147243	0.006650997259834275	1.0
Smc5	1.7216500043869019	19.947507981377612	0.00017404768979693616	7.60592385803146e-05	0.0001978450602871155	0.00012070601440955374	1.0
Dnmt3l	1.6226534843444824	19.923432158119756	0.000176058515752663	0.007421829074034589	0.001268498243100242	0.001268498243100242	1.0
Itgav	1.6209996938705444	19.870645804247697	0.00018054855507731012	0.0002556445615820907	8.647768884289785e-05	0.000386512041771191	1.0
Polr2a	1.5596691370010376	19.86060363750776	0.0001814155637038877	0.001924348089401486	0.00013203238039818146	0.004344790323782381	1.0
Ceacam16	1.6600561141967773	19.854287794350636	0.00018196297493894018	0.0028584220007729882	0.0005822324644218584	0.0005822324644218584	1.0
Ndufa4	1.7096381187438965	19.815493691029744	0.00018536161361598158	0.0013465060619173063	0.005807761013028449	0.005807761013028449	1.0
Trp53	1.6913334131240845	19.7712856283351	0.00018931163646816455	6.836817887339966e-05	6.836817887339966e-05	6.836817887339966e-05	1.0
Filip1l	1.606579065322876	19.76883107869306	0.00018953339087586247	0.0014978568003278354	0.00029796689073924667	0.0004422859499274666	1.0
Arhgef3	1.6845605373382568	19.766823644222146	0.0001897149431771454	0.0001313427438610915	8.21701877056578e-05	0.0001313427438610915	1.0
Rc3h2	1.593228816986084	19.764841007693764	0.00018989442264943628	0.002315362310773535	0.000551936474920857	0.009392508016596487	1.0
Luc7l3	1.6884950399398804	19.76216155176964	0.00019013725071551093	9.427627152893087e-05	9.427627152893087e-05	9.427627152893087e-05	1.0
Irs2	1.7242178916931152	19.712526634225583	0.0001946917632380396	0.00011652791890882145	0.0009077471278328009	0.00035144321475653715	1.0
Derl2	1.7281928062438965	19.695579094622012	0.00019627160996340943	5.710545079340452e-05	0.002787209102381417	5.710545079340452e-05	1.0
Setd5	1.6805973052978516	19.67222281726992	0.00019846980742568087	0.00016048047826695865	0.00016048047826695865	0.0001912643755257071	1.0
H2-Q6	1.6415090560913086	19.67145274203105	0.0001985426995146138	0.001342943016607721	0.0006540761871014697	0.00598637253625737	1.0
Eif4b	1.643723726272583	19.670668727573407	0.00019861693840365191	0.0012967995662322687	0.0012967995662322687	0.00815516043567494	1.0
Hspa1a	1.7282627820968628	19.621430736339377	0.0002033350948774891	5.005276287662578e-05	0.007102952026733133	5.005276287662578e-05	1.0
Ddx27	1.6367957592010498	19.615739351024207	0.00020388760522137644	0.006316759509840498	0.001156851054591466	0.001156851054591466	1.0
Fam170b	1.713707685470581	19.599364637833684	0.00020548558295709258	0.0009304642895351402	0.0011158487685737429	0.0002337350232953242	1.0
Tmem259	1.7186859846115112	19.588379222190238	0.0002065646090614696	0.00011685332527179797	0.0055798215206395415	0.00033373432272975484	1.0
Dhx29	1.7247718572616577	19.55949681569049	0.00020942851855626545	4.246322180047822e-05	0.0026845913909532906	4.246322180047822e-05	1.0
Slc39a1	1.6654527187347412	19.552105710333567	0.00021016773088020102	0.0007718653870096222	0.0007296644558252164	0.0035656523481672952	1.0
Rasgef1a	1.7221133708953857	19.537199644486137	0.00021166645112971134	0.00012227369183376034	0.0003926928125773808	7.778208379999034e-05	1.0
Tmem192	1.6012705564498901	19.518486952736062	0.0002135629718583763	0.00034408559798693986	0.00011144362972349072	0.0005827301380578638	1.0
Rpl36	1.7317487001419067	19.505569716270976	0.00021488198293309374	4.156979336766869e-05	0.00027886151837561965	4.156979336766869e-05	1.0
Sh2d3c	1.616748332977295	19.487616598698384	0.00021672869504703166	0.005985135505845057	0.0006315286146444461	0.0014522355454219225	1.0
Psmd4	1.52838933467865	19.470172100340328	0.00021853821663603423	0.0011520571196846224	0.0001134381751823057	0.002146655868413701	1.0
Wrap73	1.7317290306091309	19.40199427034567	0.00022575567993796412	5.089128508218859e-05	0.0008652082132532115	5.089128508218859e-05	1.0
Itpkc	1.731404423713684	19.380236751109233	0.00022810853687710896	4.59846594224206e-05	0.0007892954286900105	4.59846594224206e-05	1.0
Nfe2l1	1.7314114570617676	19.379191080406365	0.00022822222819065112	0.00035683129667419286	0.0012818455762472164	0.00012538431602487443	1.0
9930021J03Rik	1.7096635103225708	19.361874187300376	0.00023011324033970994	0.000957716086893691	0.006783326410592905	0.005804431560090261	1.0
Bet1l	1.7244815826416016	19.349576273707914	0.00023146563830445406	7.234300807791683e-05	0.002548702425355984	6.810764751036235e-05	1.0
Mtpap	1.7078702449798584	19.336295502744985	0.00023293500469654996	9.733826635573704e-05	9.733826635573704e-05	9.733826635573704e-05	1.0
Rps17	1.72685706615448	19.33583938391562	0.000232985633591412	0.00013591848979751037	0.00013591848979751037	0.00013591848979751037	1.0
Sin3b	1.5781668424606323	19.322189831696807	0.00023450580264858248	0.0013758408105383172	6.674087535785075e-05	0.0013758408105383172	1.0
Tceb1	1.5240916013717651	19.265479432366885	0.00024092812487051351	0.002540304205670077	0.0001301210662273458	0.004500100921336927	1.0
Mtmr14	1.58272385597229	19.25308706211327	0.00024235466800339616	0.0004517104005294785	8.545938613771974e-05	0.0004645815008480555	1.0
Tdg	1.6680246591567993	19.228259429838207	0.00024523802810149357	0.00016282503862963515	0.0001121169933582857	0.00016282503862963515	1.0
Aamp	1.620830774307251	19.221810565686603	0.00024599253588595296	0.0009882374722572052	6.871972939340736e-05	0.0009882374722572052	1.0
Polm	1.7186475992202759	19.213146579010647	0.0002470098472540049	0.00014862531655044587	0.0006868938280102563	0.00039459838668855516	1.0
Ifngr2	1.6272050142288208	19.189974969120797	0.0002497512368801839	0.0015433137885746667	0.00014721460230818543	0.0030611842782589803	1.0
Pfdn2	1.6962335109710693	19.187943773054446	0.00024999298218991646	0.001319422716159789	0.001319422716159789	0.0004636574858318711	1.0
Psma6	1.6296969652175903	19.14758639595306	0.00025484472771261966	0.0017264880770409567	8.962151432525299e-05	0.0014205188573692552	1.0
Sdha	1.7093353271484375	19.132214398711266	0.0002567172827509681	0.0017325192162024594	0.006891745673732088	0.006891745673732088	1.0
Farsa	1.7310361862182617	19.122501979279026	0.0002579074618353942	7.950497763360523e-05	0.0010147079819073704	7.283285608633711e-05	1.0
Rbpms	1.7314001321792603	19.073119699200394	0.000264044317545856	5.346048261118448e-05	0.00045951679152977823	5.346048261118448e-05	1.0
Etfa	1.6926894187927246	19.0599305967543	0.00026570780088150376	0.0008771316221364567	0.00211641976447896	0.0027623787078057465	1.0
Dyrk2	1.686859130859375	19.043827755556435	0.00026775292435654916	0.007144785229572846	0.0012664115564237136	0.0012664115564237136	1.0
Gtpbp8	1.7107359170913696	19.032760539197437	0.0002691675773738143	0.0001696671970545848	0.0003745236113041538	0.0003745236113041538	1.0
Hmg20b	1.7215158939361572	19.007920381610003	0.00027236987425939806	6.0714318861845167e-05	0.0027667772501238546	6.0714318861845167e-05	1.0
Rqcd1	1.7254396677017212	18.97225293168754	0.00027703438190634336	9.42639462450138e-05	0.0003883454652186694	0.00010696456491071959	1.0
Apc	1.7258120775222778	18.880008684135635	0.0002894697174494375	0.00021180022369816204	0.00042723746758818683	0.00042723746758818683	1.0
Otud6b	1.6966971158981323	18.87281644915389	0.00029046231446465404	0.000694015223684482	0.0017521060836211313	0.001971684872347076	1.0
Rps6ka4	1.510184407234192	18.867883557363278	0.0002911450575201231	0.004709629644122325	0.0001421939645022737	0.00578553285963259	1.0
Ube2o	1.7280681133270264	18.82535500500364	0.0002970978851488575	8.272862153777773e-05	0.001051043544397872	8.272862153777773e-05	1.0
Atf1	1.672709345817566	18.756761290571742	0.0003069552886265198	0.00041259611511868405	0.00010832612964179169	0.00041259611511868405	1.0
Smim11	1.71169114112854	18.721360130048627	0.0003121692906007248	0.0005757423933224601	0.004453483660667732	0.002724817814074831	1.0
Mical1	1.640760898590088	18.710692659692654	0.00031375763728250635	0.0009841676862542379	0.00012847904882546765	0.0007403736227314497	1.0
Stam2	1.6636523008346558	18.69881935284614	0.0003155349841349747	0.0018004288326823555	0.00029991366721190634	0.0007203035085880602	1.0
Mfsd2b	1.7135822772979736	18.573531412241902	0.00033491110564988686	0.0002889716753638455	0.0011190902714214863	0.0009047087249452274	1.0
Zfp592	1.6927117109298706	18.495500321087103	0.0003475722767779875	0.0019362856741192013	0.007199003698932402	0.007199003698932402	1.0
Rhou	1.6811084747314453	18.491555381277806	0.00034822486892616383	0.000605425396087291	0.0015410902236359608	0.0015410902236359608	1.0
Slc23a3	1.7258186340332031	18.455136260022975	0.0003543073611947983	7.726980277631601e-05	0.0003915342633708714	7.726980277631601e-05	1.0
Kat5	1.6952840089797974	18.444754964068924	0.0003560604536921162	0.00015954056089285626	0.00015954056089285626	0.00015954056089285626	1.0
Gusb	1.7243824005126953	18.40809221390491	0.0003623210253442	0.00010600611346351585	0.006265635914530669	0.00010600611346351585	1.0
Psmb7	1.6503556966781616	18.366162794918708	0.0003696152462567957	0.0007031797767478109	0.00011735761328675605	0.0007031797767478109	1.0
Ifnar2	1.6496715545654297	18.364595064602543	0.00036989078965837265	0.004821455209529786	0.00022294637634384667	0.002657616915389751	1.0
Trappc5	1.7119865417480469	18.36222787966968	0.00037030723194589533	0.0003189541763360182	0.00044632770622364147	0.00044632770622364147	1.0
Rdx	1.6089121103286743	18.34765760689991	0.0003728807661428296	0.0005449402192011548	0.00028215297960057755	0.001143415847049692	1.0
Mospd3	1.6900858879089355	18.278396834092902	0.00038535958272679384	0.00283725050952467	0.008439425556327144	0.008439425556327144	1.0
Eef1g	1.7293850183486938	18.194442735864747	0.0004010437623968076	8.051322892436454e-05	0.00046789235278591097	8.051322892436454e-05	1.0
Psmd14	1.6740312576293945	18.181280404328454	0.00040355964543999274	0.0007956278660087349	0.000724634186600186	0.0026309415139709916	1.0
